DT,Datetime,Month,Year,Timezone,City_Name,Latitude,Longitude,Temp,Feels_like,Temp_Min,Temp_Max,Pressure,Humidity,Wind_Speed,Wind_Deg,Wind_Gust,Clouds_all,Weather_Id,Weaather_main,Weather_Description,Weather_icon
1704711600,2024-01-08 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.62,10.8,11.62,11.62,1015,75,1.42,120,1.42,70,803,Clouds,broken clouds,04n
1704715200,2024-01-08 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.32,10.52,11.32,11.32,1016,77,1.14,116,1.14,59,803,Clouds,broken clouds,04n
1704718800,2024-01-08 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.08,10.28,11.08,11.08,1017,78,0.72,124,0.72,3,800,Clear,clear sky,01n
1704722400,2024-01-08 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.35,11.55,12.35,12.35,1018,73,0.75,149,0.75,5,800,Clear,clear sky,01d
1704726000,2024-01-08 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.55,10.38,11.55,11.55,1018,62,1.74,178,1.74,25,802,Clouds,scattered clouds,03d
1704729600,2024-01-08 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.59,15.71,16.59,16.59,1018,54,4.37,184,4.37,36,802,Clouds,scattered clouds,03d
1704733200,2024-01-08 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.88,16.92,17.88,17.88,1017,46,4.29,199,4.29,47,802,Clouds,scattered clouds,03d
1704736800,2024-01-08 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.73,20.55,20.55,1015,41,6.1,198,6.1,56,803,Clouds,broken clouds,04d
1704740400,2024-01-08 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.65,20.55,20.55,1013,38,6.87,199,6.87,84,803,Clouds,broken clouds,04d
1704744000,2024-01-08 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.55,20.55,20.55,1012,34,7.07,202,7.07,92,804,Clouds,overcast clouds,04d
1704747600,2024-01-08 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,21.55,20.65,21.55,21.55,1011,34,7.47,208,7.47,74,803,Clouds,broken clouds,04d
1704751200,2024-01-08 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.03,19.03,20.03,20.03,1011,36,7.53,210,7.53,75,803,Clouds,broken clouds,04d
1704754800,2024-01-08 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.16,18.23,19.16,19.16,1011,42,7.44,184,7.44,68,803,Clouds,broken clouds,04d
1704758400,2024-01-08 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.25,16.28,17.25,17.25,1013,48,5.24,207,5.24,84,803,Clouds,broken clouds,04d
1704762000,2024-01-08 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.87,14.92,15.87,15.87,1014,54,3.9,208,3.9,100,804,Clouds,overcast clouds,04n
1704765600,2024-01-08 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.27,14.31,15.27,15.27,1015,56,3.44,210,3.44,100,804,Clouds,overcast clouds,04n
1704769200,2024-01-08 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.97,14.01,14.97,14.97,1016,57,2.29,207,2.29,100,804,Clouds,overcast clouds,04n
1704772800,2024-01-08 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.41,13.45,14.41,14.41,1016,59,1.78,198,1.78,100,804,Clouds,overcast clouds,04n
1704776400,2024-01-09 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.8,12.83,13.8,13.8,1017,61,1.75,182,1.75,100,804,Clouds,overcast clouds,04n
1704780000,2024-01-09 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.57,12.6,13.57,13.57,1016,62,1.93,165,1.93,100,804,Clouds,overcast clouds,04n
1704783600,2024-01-09 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.44,12.51,13.44,13.44,1016,64,2.47,165,2.47,100,804,Clouds,overcast clouds,04n
1704787200,2024-01-09 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.32,11.41,12.32,12.32,1016,69,2.46,164,2.46,94,804,Clouds,overcast clouds,04n
1704790800,2024-01-09 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.7,10.78,11.7,11.7,1016,71,1.9,150,1.9,85,804,Clouds,overcast clouds,04n
1704794400,2024-01-09 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.24,10.33,11.24,11.24,1017,73,1.45,136,1.45,84,803,Clouds,broken clouds,04n
1704798000,2024-01-09 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.31,10.38,11.31,11.31,1017,72,1.4,83,1.4,87,804,Clouds,overcast clouds,04n
1704801600,2024-01-09 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.49,10.55,11.49,11.49,1017,71,0.89,93,0.89,89,804,Clouds,overcast clouds,04n
1704805200,2024-01-09 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.99,10.1,10.99,10.99,1017,75,1.28,47,1.28,100,804,Clouds,overcast clouds,04n
1704808800,2024-01-09 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.95,11.08,11.95,11.95,1018,72,1.4,31,1.4,94,804,Clouds,overcast clouds,04d
1704812400,2024-01-09 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.55,11.53,12.55,12.55,1018,64,0.41,106,0.41,90,804,Clouds,overcast clouds,04d
1704816000,2024-01-09 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.5,14.54,15.5,15.5,1018,55,1.16,220,1.16,76,803,Clouds,broken clouds,04d
1704819600,2024-01-09 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.14,16.11,17.14,17.14,1016,46,2.21,191,2.21,81,803,Clouds,broken clouds,04d
1704823200,2024-01-09 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.61,19.55,19.55,1015,40,2.95,195,2.95,84,803,Clouds,broken clouds,04d
1704826800,2024-01-09 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.42,19.55,19.55,1013,33,3.55,199,3.55,100,804,Clouds,overcast clouds,04d
1704830400,2024-01-09 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.44,20.55,20.55,1012,30,4.4,196,4.4,100,804,Clouds,overcast clouds,04d
1704834000,2024-01-09 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.47,20.55,20.55,1011,31,5.19,191,5.19,100,804,Clouds,overcast clouds,04d
1704837600,2024-01-09 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.96,17.8,18.96,18.96,1012,34,5.07,191,5.07,100,804,Clouds,overcast clouds,04d
1704841200,2024-01-09 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.87,16.7,17.87,17.87,1012,38,3.94,191,3.94,100,804,Clouds,overcast clouds,04d
1704844800,2024-01-09 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.13,14.9,16.13,16.13,1013,42,2.73,187,2.73,100,804,Clouds,overcast clouds,04d
1704848400,2024-01-09 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.96,13.66,14.96,14.96,1015,44,2.15,181,2.15,99,804,Clouds,overcast clouds,04n
1704852000,2024-01-09 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.25,12.93,14.25,14.25,1015,46,1.17,161,1.17,97,804,Clouds,overcast clouds,04n
1704855600,2024-01-09 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.18,12.88,14.18,14.18,1016,47,1.13,150,1.13,98,804,Clouds,overcast clouds,04n
1704859200,2024-01-09 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.65,12.35,13.65,13.65,1016,49,0.8,146,0.8,99,804,Clouds,overcast clouds,04n
1704862800,2024-01-10 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.09,11.76,13.09,13.09,1016,50,0.75,164,0.75,99,804,Clouds,overcast clouds,04n
1704866400,2024-01-10 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.01,11.67,13.01,13.01,1016,50,0.73,193,0.73,99,804,Clouds,overcast clouds,04n
1704870000,2024-01-10 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.7,11.36,12.7,12.7,1016,51,1.06,185,1.06,100,804,Clouds,overcast clouds,04n
1704873600,2024-01-10 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.56,11.33,12.56,12.56,1015,56,1.53,187,1.53,100,804,Clouds,overcast clouds,04n
1704873600,2024-01-10 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.56,11.33,12.56,12.56,1015,56,1.53,187,1.53,100,804,Clouds,overcast clouds,04n
1704877200,2024-01-10 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.89,10.7,11.89,11.89,1015,60,1.55,172,1.55,100,804,Clouds,overcast clouds,04n
1704880800,2024-01-10 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.4,10.24,11.4,11.4,1016,63,1.55,164,1.55,100,804,Clouds,overcast clouds,04n
1704884400,2024-01-10 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.27,10.15,11.27,11.27,1016,65,1.19,159,1.19,100,804,Clouds,overcast clouds,04n
1704888000,2024-01-10 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.98,9.86,10.98,10.98,1016,66,1.31,142,1.31,100,804,Clouds,overcast clouds,04n
1704891600,2024-01-10 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.58,9.5,10.58,10.58,1017,69,1.44,147,1.44,100,804,Clouds,overcast clouds,04n
1704895200,2024-01-10 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.9,10.79,11.9,11.9,1018,63,1.69,150,1.69,100,804,Clouds,overcast clouds,04d
1704898800,2024-01-10 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.55,10.22,11.55,11.55,1018,56,2.75,176,2.75,100,804,Clouds,overcast clouds,04d
1704902400,2024-01-10 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.41,14.34,15.41,15.41,1017,51,3.93,189,3.93,100,804,Clouds,overcast clouds,04d
1704906000,2024-01-10 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.83,15.8,16.83,16.83,1016,47,5.28,193,5.28,100,804,Clouds,overcast clouds,04d
1704909600,2024-01-10 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.48,18.55,18.55,1015,39,6.13,197,6.13,100,804,Clouds,overcast clouds,04d
1704913200,2024-01-10 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.57,20.55,20.55,1013,35,6.87,196,6.87,100,804,Clouds,overcast clouds,04d
1704916800,2024-01-10 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.5,20.55,20.55,1011,32,7.62,199,7.62,100,804,Clouds,overcast clouds,04d
1704920400,2024-01-10 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,22.55,21.64,22.55,22.55,1011,30,8.34,204,8.34,100,804,Clouds,overcast clouds,04d
1704924000,2024-01-10 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.88,18.73,19.88,19.88,1011,31,8.16,204,8.16,97,804,Clouds,overcast clouds,04d
1704927600,2024-01-10 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.67,17.53,18.67,18.67,1011,36,7.54,201,7.54,96,804,Clouds,overcast clouds,04d
1704931200,2024-01-10 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.36,15.2,16.36,16.36,1013,44,5.63,194,5.63,94,804,Clouds,overcast clouds,04d
1704934800,2024-01-10 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.44,13.22,14.44,14.44,1015,49,2.76,176,2.76,100,804,Clouds,overcast clouds,04n
1704938400,2024-01-10 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.82,12.56,13.82,13.82,1016,50,1.74,161,1.74,94,804,Clouds,overcast clouds,04n
1704942000,2024-01-10 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.4,12.15,13.4,13.4,1017,52,1.37,146,1.37,94,804,Clouds,overcast clouds,04n
1704945600,2024-01-10 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.0,11.77,13.0,13.0,1017,54,1.01,120,1.01,76,803,Clouds,broken clouds,04n
1704949200,2024-01-11 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.66,11.42,12.66,12.66,1017,55,1.1,94,1.1,81,803,Clouds,broken clouds,04n
1704952800,2024-01-11 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.23,11.05,12.23,12.23,1017,59,1.15,94,1.15,85,804,Clouds,overcast clouds,04n
1704956400,2024-01-11 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.78,10.61,11.78,11.78,1017,61,0.99,90,0.99,54,803,Clouds,broken clouds,04n
1704960000,2024-01-11 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.55,10.38,11.55,11.55,1017,62,0.89,86,0.89,77,803,Clouds,broken clouds,04n
1704963600,2024-01-11 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.26,10.09,11.26,11.26,1017,63,0.73,73,0.73,85,804,Clouds,overcast clouds,04n
1704967200,2024-01-11 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.96,9.78,10.96,10.96,1017,64,0.83,60,0.83,88,804,Clouds,overcast clouds,04n
1704970800,2024-01-11 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.6,9.41,10.6,10.6,1017,65,0.88,33,0.88,74,803,Clouds,broken clouds,04n
1704974400,2024-01-11 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.38,9.2,10.38,10.38,1017,66,1.01,17,1.01,77,803,Clouds,broken clouds,04n
1704978000,2024-01-11 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.27,9.08,10.27,10.27,1018,66,1.25,20,1.25,100,804,Clouds,overcast clouds,04n
1704981600,2024-01-11 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.81,10.69,11.81,11.81,1019,63,0.82,37,0.82,100,804,Clouds,overcast clouds,04d
1704985200,2024-01-11 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.55,9.12,10.55,10.55,1018,56,0.64,124,0.64,100,804,Clouds,overcast clouds,04d
1704988800,2024-01-11 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.79,14.7,15.79,15.79,1018,49,1.74,175,1.74,100,804,Clouds,overcast clouds,04d
1704992400,2024-01-11 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.7,16.65,17.7,17.7,1017,43,2.69,190,2.69,100,804,Clouds,overcast clouds,04d
1704996000,2024-01-11 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.45,18.55,18.55,1015,38,3.73,194,3.73,100,804,Clouds,overcast clouds,04d
1704999600,2024-01-11 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.55,20.55,20.55,1013,34,4.53,195,4.53,100,804,Clouds,overcast clouds,04d
1705003200,2024-01-11 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.4,19.55,19.55,1011,32,5.58,198,5.58,100,804,Clouds,overcast clouds,04d
1705006800,2024-01-11 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.55,19.5,20.55,20.55,1010,32,6.29,198,6.29,100,804,Clouds,overcast clouds,04d
1705010400,2024-01-11 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,20.76,19.78,20.76,20.76,1010,34,6.4,197,6.4,100,804,Clouds,overcast clouds,04d
1705014000,2024-01-11 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.62,18.6,19.62,19.62,1011,37,5.76,198,5.76,100,804,Clouds,overcast clouds,04d
1705017600,2024-01-11 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.32,16.23,17.32,17.32,1012,43,3.79,187,3.79,100,804,Clouds,overcast clouds,04d
1705021200,2024-01-11 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.59,14.41,15.59,15.59,1014,46,2.32,165,2.32,100,804,Clouds,overcast clouds,04n
1705024800,2024-01-11 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.15,13.95,15.15,15.15,1015,47,1.83,151,1.83,100,804,Clouds,overcast clouds,04n
1705028400,2024-01-11 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.77,13.56,14.77,14.77,1015,48,1.48,153,1.48,100,804,Clouds,overcast clouds,04n
1705032000,2024-01-11 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.48,13.26,14.48,14.48,1015,49,1.23,156,1.23,100,804,Clouds,overcast clouds,04n
1705035600,2024-01-12 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.23,13.01,14.23,14.23,1015,50,1.15,152,1.15,100,804,Clouds,overcast clouds,04n
1705039200,2024-01-12 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.64,12.37,13.64,13.64,1016,50,1.03,122,1.03,95,804,Clouds,overcast clouds,04n
1705042800,2024-01-12 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.17,11.9,13.17,13.17,1016,52,1.13,117,1.13,63,803,Clouds,broken clouds,04n
1705046400,2024-01-12 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.72,11.46,12.72,12.72,1016,54,1.02,105,1.02,63,803,Clouds,broken clouds,04n
1705050000,2024-01-12 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.28,11.0,12.28,12.28,1015,55,1.03,92,1.03,52,803,Clouds,broken clouds,04n
1705053600,2024-01-12 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.91,10.64,11.91,11.91,1016,57,1.13,70,1.13,41,802,Clouds,scattered clouds,03n
1705057200,2024-01-12 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.59,10.35,11.59,11.59,1016,59,1.17,65,1.17,40,802,Clouds,scattered clouds,03n
1705060800,2024-01-12 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.38,10.14,11.38,11.38,1017,60,1.21,49,1.21,52,803,Clouds,broken clouds,04n
1705064400,2024-01-12 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,11.14,9.93,11.14,11.14,1018,62,1.39,30,1.39,97,804,Clouds,overcast clouds,04n
1705068000,2024-01-12 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.41,11.25,12.41,12.41,1018,59,1.45,22,1.45,96,804,Clouds,overcast clouds,04d
1705071600,2024-01-12 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.55,12.27,13.55,13.55,1018,50,0.99,31,0.99,93,804,Clouds,overcast clouds,04d
1705075200,2024-01-12 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.79,15.67,16.79,16.79,1018,44,0.3,82,0.3,94,804,Clouds,overcast clouds,04d
1705078800,2024-01-12 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.8,17.7,18.8,18.8,1016,37,0.2,94,0.2,95,804,Clouds,overcast clouds,04d
1705082400,2024-01-12 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.37,19.55,19.55,1015,31,0.65,171,0.65,85,804,Clouds,overcast clouds,04d
1705086000,2024-01-12 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,22.55,21.54,22.55,22.55,1013,26,1.99,172,1.99,3,800,Clear,clear sky,01d
1705089600,2024-01-12 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,23.55,22.56,23.55,23.55,1011,23,2.96,179,2.96,1,800,Clear,clear sky,01d
1705093200,2024-01-12 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,23.55,22.54,23.55,23.55,1009,22,4.13,185,4.13,2,800,Clear,clear sky,01d
1705096800,2024-01-12 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,23.93,22.98,23.93,23.93,1009,23,5.04,187,5.04,1,800,Clear,clear sky,01d
1705100400,2024-01-12 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,22.44,21.44,22.44,22.44,1010,27,5.36,188,5.36,3,800,Clear,clear sky,01d
1705104000,2024-01-12 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.55,17.3,18.55,18.55,1012,32,4.04,188,4.04,20,801,Clouds,few clouds,02d
1705107600,2024-01-12 20:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.22,15.91,17.22,17.22,1014,35,2.69,178,2.69,5,800,Clear,clear sky,01n
1705111200,2024-01-12 21:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.41,15.02,16.41,16.41,1015,35,1.88,155,1.88,7,800,Clear,clear sky,01n
1705114800,2024-01-12 22:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,16.0,14.6,16.0,16.0,1015,36,1.55,151,1.55,7,800,Clear,clear sky,01n
1705118400,2024-01-12 23:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.65,14.26,15.65,15.65,1015,38,1.3,139,1.3,12,801,Clouds,few clouds,02n
1705122000,2024-01-13 00:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,15.13,13.77,15.13,15.13,1016,41,1.29,120,1.29,19,801,Clouds,few clouds,02n
1705125600,2024-01-13 01:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.57,13.23,14.57,14.57,1016,44,1.36,120,1.36,20,801,Clouds,few clouds,02n
1705129200,2024-01-13 02:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,14.14,12.92,14.14,14.14,1016,50,1.27,118,1.27,84,803,Clouds,broken clouds,04n
1705132800,2024-01-13 03:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.82,12.75,13.82,13.82,1015,57,1.14,116,1.14,91,804,Clouds,overcast clouds,04n
1705136400,2024-01-13 04:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.48,12.48,13.48,13.48,1015,61,1.02,107,1.02,94,804,Clouds,overcast clouds,04n
1705140000,2024-01-13 05:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.14,12.15,13.14,13.14,1015,63,0.72,106,0.72,96,804,Clouds,overcast clouds,04n
1705143600,2024-01-13 06:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.82,11.85,12.82,12.82,1015,65,0.79,111,0.79,97,804,Clouds,overcast clouds,04n
1705147200,2024-01-13 07:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.39,11.41,12.39,12.39,1016,66,0.37,145,0.37,99,804,Clouds,overcast clouds,04n
1705150800,2024-01-13 08:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,12.15,11.2,12.15,12.15,1017,68,0.22,132,0.22,99,804,Clouds,overcast clouds,04n
1705154400,2024-01-13 09:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,13.33,12.42,13.33,13.33,1017,65,0.48,113,0.48,85,804,Clouds,overcast clouds,04d
1705158000,2024-01-13 10:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,10.55,9.1,10.55,10.55,1017,55,1.65,164,1.65,72,803,Clouds,broken clouds,04d
1705161600,2024-01-13 11:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,17.45,16.5,17.45,17.45,1017,48,2.67,183,2.67,61,803,Clouds,broken clouds,04d
1705165200,2024-01-13 12:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.17,18.32,19.17,19.17,1016,45,3.62,191,3.62,60,803,Clouds,broken clouds,04d
1705168800,2024-01-13 13:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.55,18.63,19.55,19.55,1015,41,4.74,191,4.74,89,804,Clouds,overcast clouds,04d
1705172400,2024-01-13 14:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,21.55,20.81,21.55,21.55,1013,40,5.69,193,5.69,96,804,Clouds,overcast clouds,04d
1705176000,2024-01-13 15:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,21.55,20.75,21.55,21.55,1011,38,6.38,193,6.38,58,803,Clouds,broken clouds,04d
1705179600,2024-01-13 16:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,22.55,21.83,22.55,22.55,1010,37,6.73,193,6.73,47,802,Clouds,scattered clouds,03d
1705183200,2024-01-13 17:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,21.2,20.37,21.2,21.2,1011,38,6.91,196,6.91,58,803,Clouds,broken clouds,04d
1705186800,2024-01-13 18:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,19.95,19.1,19.95,19.95,1012,42,6.06,201,6.06,67,803,Clouds,broken clouds,04d
1705190400,2024-01-13 19:00:00 -0600 UTC,Jan,2024,-21600,Puebla,19.03793,-98.20346,18.05,17.16,18.05,18.05,1013,48,4.29,193,4.29,76,803,Clouds,broken clouds,04d
